,Vm1 (mV)
32317,0.061035156
32318,0.18310547
32319,-0.061035156
32320,0.15258789
32321,-0.21362305
32322,0.061035156
32323,0.061035156
32324,0.061035156
32325,0.091552734
32326,0.091552734
32327,0.061035156
32328,0.030517578
32329,0.21362305
32330,-0.030517578
32331,0.36621094
32332,-0.18310547
32333,0.061035156
32334,-0.12207031
32335,0.24414062
32336,0.21362305
32337,-0.091552734
32338,0.061035156
32339,0.061035156
32340,0.030517578
32341,-0.030517578
32342,0.2746582
32343,0.061035156
32344,-0.18310547
32345,0.12207031
32346,0.12207031
32347,0.030517578
32348,0.030517578
32349,-0.061035156
32350,0.24414062
32351,0.15258789
32352,0.18310547
32353,0.091552734
32354,0.15258789
32355,0.15258789
32356,0.061035156
32357,0.39672852
32358,-0.030517578
32359,0.030517578
32360,0.2746582
32361,-0.12207031
32362,0.091552734
32363,0.061035156
32364,0.030517578
32365,0.091552734
32366,0.061035156
32367,0.030517578
32368,0.061035156
32369,0.12207031
32370,0.091552734
32371,0.15258789
32372,0.21362305
32373,0.21362305
32374,0.15258789
32375,0.2746582
32376,0.030517578
32377,-0.030517578
32378,0.030517578
32379,0.061035156
32380,0.061035156
32381,-0.030517578
32382,0.36621094
32383,0.091552734
32384,-0.030517578
32385,0.030517578
32386,0.24414062
32387,0.091552734
32388,0.061035156
32389,0.061035156
32390,-0.061035156
32391,-0.030517578
32392,0.18310547
32393,-0.030517578
32394,0.24414062
32395,0.030517578
32396,0.061035156
32397,0.030517578
32398,0.091552734
32399,0.18310547
32400,0.15258789
32401,-0.030517578
32402,0.18310547
32403,0.15258789
32404,-0.030517578
32405,-0.030517578
32406,-0.030517578
32407,0.091552734
32408,0.12207031
32409,0.061035156
32410,0.030517578
32411,-0.030517578
32412,-0.030517578
32413,-0.12207031
32414,-0.030517578
32415,0.030517578
32416,-0.091552734
32417,0.030517578
32418,0.061035156
32419,0.21362305
32420,0.12207031
32421,0.061035156
32422,0.061035156
32423,0.18310547
32424,0.030517578
32425,0.18310547
32426,0.091552734
32427,-0.030517578
32428,0.061035156
32429,0.030517578
32430,0.24414062
32431,0.030517578
32432,-0.12207031
32433,0.45776367
32434,0.36621094
32435,-0.061035156
32436,-0.061035156
32437,0.18310547
32438,-0.061035156
32439,-0.030517578
32440,-0.061035156
32441,0.24414062
32442,0.061035156
32443,-0.030517578
32444,0.061035156
32445,-0.18310547
32446,0.18310547
32447,0.091552734
32448,-0.030517578
32449,0.091552734
32450,-0.030517578
32451,0.091552734
32452,0.30517578
32453,0.30517578
32454,0.30517578
32455,0.15258789
32456,0.18310547
32457,-0.061035156
32458,-0.030517578
32459,-0.030517578
32460,0.091552734
32461,0.18310547
32462,0.21362305
32463,0.061035156
32464,-0.061035156
32465,0.061035156
32466,0.030517578
32467,-0.030517578
32468,0.21362305
32469,0.4272461
32470,0.2746582
32471,0.061035156
32472,0.12207031
32473,0.030517578
32474,0.061035156
32475,0.091552734
32476,0.12207031
32477,0.091552734
32478,0.24414062
32479,0.15258789
32480,-0.15258789
32481,0.18310547
32482,-0.030517578
32483,0.24414062
32484,0.33569336
32485,0.12207031
32486,0.030517578
32487,-0.030517578
32488,-0.12207031
32489,0.091552734
32490,0.12207031
32491,0.36621094
32492,0.2746582
32493,0.33569336
32494,-0.091552734
32495,0.24414062
32496,0.091552734
32497,0.15258789
32498,-0.030517578
32499,-0.030517578
32500,-0.030517578
32501,0.061035156
32502,0.061035156
32503,0.061035156
32504,0.15258789
32505,0.36621094
32506,0.061035156
32507,-0.061035156
32508,-0.030517578
32509,0.2746582
32510,0.030517578
32511,0.2746582
32512,0.21362305
32513,0.15258789
32514,0.15258789
32515,0.30517578
32516,0.39672852
32517,-0.091552734
32518,0.15258789
32519,0.030517578
32520,-0.030517578
32521,-0.15258789
32522,0.061035156
32523,-0.030517578
32524,0.15258789
32525,0.15258789
32526,0.030517578
32527,0.061035156
32528,0.15258789
32529,0.18310547
32530,0.30517578
32531,0.2746582
32532,0.030517578
32533,0.24414062
32534,0.15258789
32535,0.15258789
32536,0.12207031
32537,0.091552734
32538,0.21362305
32539,0.061035156
32540,0.030517578
32541,0.21362305
32542,0.12207031
32543,0.030517578
32544,-0.091552734
32545,0.061035156
32546,0.030517578
32547,0.061035156
32548,-0.061035156
32549,0.39672852
32550,0.18310547
32551,0.091552734
32552,0.061035156
32553,0.091552734
32554,0.061035156
32555,0.061035156
32556,0.030517578
32557,0.21362305
32558,0.2746582
32559,0.030517578
32560,0.36621094
32561,0.15258789
32562,-0.030517578
32563,0.091552734
32564,0.18310547
32565,0.061035156
32566,0.030517578
32567,-0.091552734
32568,-0.12207031
32569,0.061035156
32570,0.21362305
32571,0.061035156
32572,0.15258789
32573,0.12207031
32574,0.12207031
32575,0.061035156
32576,0.061035156
32577,0.36621094
32578,0.15258789
32579,0.15258789
32580,0.061035156
32581,0.24414062
32582,-0.030517578
32583,0.18310547
32584,0.24414062
32585,-0.030517578
32586,-0.030517578
32587,0.12207031
32588,0.061035156
32589,0.33569336
32590,0.21362305
32591,0.12207031
32592,0.12207031
32593,0.061035156
32594,-0.091552734
32595,0.091552734
32596,0.091552734
32597,0.15258789
32598,0.15258789
32599,-0.030517578
32600,0.45776367
32601,0.15258789
32602,0.061035156
32603,0.030517578
32604,0.061035156
32605,0.15258789
32606,0.030517578
32607,-0.030517578
32608,0.091552734
32609,0.21362305
32610,0.4272461
32611,0.061035156
32612,0.36621094
32613,0.30517578
32614,0.18310547
32615,0.45776367
32616,0.030517578
32617,0.12207031
32618,-0.030517578
32619,-0.030517578
32620,-0.061035156
32621,0.15258789
32622,0.061035156
32623,0.061035156
32624,0.21362305
32625,0.12207031
32626,0.091552734
32627,-0.030517578
32628,0.030517578
32629,-0.030517578
32630,0.39672852
32631,0.061035156
32632,-0.030517578
32633,0.12207031
32634,0.061035156
32635,0.12207031
32636,-0.030517578
32637,0.12207031
32638,-0.091552734
32639,0.15258789
32640,-0.030517578
32641,0.061035156
32642,0.030517578
32643,-0.091552734
32644,0.061035156
32645,0.061035156
32646,0.030517578
32647,0.15258789
32648,0.061035156
32649,-0.15258789
32650,0.061035156
32651,0.030517578
32652,-0.33569336
32653,0.030517578
32654,0.061035156
32655,0.18310547
32656,0.091552734
32657,1.1291504
32658,1.1291504
32659,1.0070801
32660,0.9765625
32661,1.2512207
32662,1.0070801
32663,0.8239746
32664,0.9460449
32665,0.6713867
32666,1.0070801
32667,1.2817383
32668,0.9460449
32669,1.1901855
32670,0.91552734
32671,0.9460449
32672,1.0681152
32673,1.0070801
32674,0.9460449
32675,0.9765625
32676,0.88500977
32677,0.61035156
32678,0.88500977
32679,1.0070801
32680,0.91552734
32681,1.1901855
32682,0.9460449
32683,0.8544922
32684,0.9460449
32685,0.9460449
32686,0.91552734
32687,0.8239746
32688,0.9460449
32689,0.9460449
32690,0.9460449
32691,0.9460449
32692,0.88500977
32693,0.9460449
32694,0.8239746
32695,1.0070801
32696,0.88500977
32697,0.8544922
32698,0.88500977
32699,0.8544922
32700,0.8239746
32701,0.91552734
32702,0.7324219
32703,0.8239746
32704,0.88500977
32705,0.88500977
32706,0.61035156
32707,0.88500977
32708,1.0681152
32709,0.79345703
32710,0.91552734
32711,0.7019043
32712,0.88500977
32713,0.8544922
32714,0.8544922
32715,0.5493164
32716,0.88500977
32717,0.88500977
32718,0.8544922
32719,0.8544922
32720,0.8544922
32721,0.9460449
32722,1.0375977
32723,0.8239746
32724,0.9460449
32725,0.8239746
32726,0.8544922
32727,0.7324219
32728,0.76293945
32729,0.79345703
32730,0.7324219
32731,0.8544922
32732,0.79345703
32733,0.8239746
32734,0.61035156
32735,0.76293945
32736,0.7324219
32737,0.76293945
32738,0.79345703
32739,0.88500977
32740,0.5493164
32741,0.79345703
32742,0.8544922
32743,0.76293945
32744,0.91552734
32745,0.76293945
32746,0.6713867
32747,0.79345703
32748,0.76293945
32749,0.79345703
32750,0.79345703
32751,1.0375977
32752,0.7019043
32753,0.76293945
32754,0.8544922
32755,0.5187988
32756,0.6713867
32757,0.7019043
32758,0.76293945
32759,0.76293945
32760,0.76293945
32761,0.79345703
32762,0.76293945
32763,0.7019043
32764,0.7324219
32765,0.64086914
32766,0.7324219
32767,0.61035156
32768,0.76293945
32769,0.79345703
32770,0.6713867
32771,0.6713867
32772,0.76293945
32773,0.76293945
32774,0.7019043
32775,0.7324219
32776,0.7324219
32777,0.7324219
32778,0.7324219
32779,0.64086914
32780,0.8544922
32781,0.7324219
32782,0.61035156
32783,0.7019043
32784,0.79345703
32785,0.6713867
32786,0.7019043
32787,0.7324219
32788,0.7324219
32789,0.7019043
32790,0.7019043
32791,0.64086914
32792,0.61035156
32793,0.6713867
32794,0.6713867
32795,0.6713867
32796,0.64086914
32797,0.7324219
32798,0.64086914
32799,0.6713867
32800,0.6713867
32801,0.5187988
32802,0.7019043
32803,0.76293945
32804,0.6713867
32805,0.7324219
32806,0.64086914
32807,0.88500977
32808,0.64086914
32809,0.5493164
32810,0.76293945
32811,0.6713867
32812,0.6713867
32813,0.7019043
32814,0.8239746
32815,0.6713867
32816,0.61035156
32817,0.61035156
32818,0.64086914
32819,0.48828125
32820,0.6713867
32821,0.6713867
32822,0.7019043
32823,0.6713867
32824,0.64086914
32825,0.76293945
32826,0.6713867
32827,0.7019043
32828,0.7019043
32829,0.64086914
32830,0.64086914
32831,0.5187988
32832,0.61035156
32833,0.5187988
32834,0.24414062
32835,0.5493164
32836,0.6713867
32837,0.61035156
32838,0.64086914
32839,0.7019043
32840,0.8239746
32841,0.64086914
32842,0.7324219
32843,0.5493164
32844,0.61035156
32845,0.64086914
32846,0.79345703
32847,0.6713867
32848,0.61035156
32849,0.61035156
32850,0.5493164
32851,0.61035156
32852,0.76293945
32853,0.61035156
32854,0.61035156
32855,0.61035156
32856,0.5187988
32857,0.6713867
32858,0.33569336
32859,0.7019043
32860,0.61035156
32861,0.45776367
32862,0.5493164
32863,0.21362305
32864,0.61035156
32865,0.7019043
32866,0.64086914
32867,0.33569336
32868,0.61035156
32869,0.61035156
32870,0.6713867
32871,0.5187988
32872,0.5187988
32873,0.5493164
32874,0.45776367
32875,0.5493164
32876,0.61035156
32877,0.5187988
32878,0.61035156
32879,0.5187988
32880,0.48828125
32881,0.5493164
32882,0.5493164
32883,0.61035156
32884,0.48828125
32885,0.61035156
32886,0.6713867
32887,0.5187988
32888,0.61035156
32889,0.61035156
32890,0.5187988
32891,0.64086914
32892,0.36621094
32893,0.61035156
32894,0.5493164
32895,0.5493164
32896,0.64086914
32897,0.33569336
32898,0.79345703
32899,0.39672852
32900,0.5187988
32901,0.24414062
32902,0.48828125
32903,0.24414062
32904,0.5187988
32905,0.5493164
32906,0.5493164
32907,0.39672852
32908,0.5187988
32909,0.5187988
32910,0.7324219
32911,0.39672852
32912,0.5493164
32913,0.48828125
32914,0.12207031
32915,0.5493164
32916,0.5187988
32917,0.45776367
32918,0.5187988
32919,0.5187988
32920,0.45776367
32921,0.45776367
32922,0.4272461
32923,0.5187988
32924,0.24414062
32925,0.45776367
32926,0.5187988
32927,0.5187988
32928,0.48828125
32929,0.76293945
32930,0.4272461
32931,0.5493164
32932,0.45776367
32933,0.48828125
32934,0.45776367
32935,0.48828125
32936,0.5187988
32937,0.45776367
32938,0.33569336
32939,0.36621094
32940,0.5187988
32941,0.5493164
32942,0.5187988
32943,0.6713867
32944,0.48828125
32945,0.79345703
32946,0.5187988
32947,0.5187988
32948,0.4272461
32949,0.45776367
32950,0.18310547
32951,0.45776367
32952,0.5187988
32953,0.5493164
32954,0.5493164
32955,0.45776367
32956,0.48828125
32957,0.5187988
32958,0.5187988
32959,0.6713867
32960,0.48828125
32961,0.39672852
32962,0.6713867
32963,0.45776367
32964,0.48828125
32965,0.5187988
32966,0.7019043
32967,0.48828125
32968,0.61035156
32969,0.48828125
32970,0.45776367
32971,0.48828125
32972,0.2746582
32973,0.45776367
32974,0.5187988
32975,0.45776367
32976,0.5187988
32977,0.7324219
32978,0.45776367
32979,0.4272461
32980,0.45776367
32981,0.61035156
32982,0.45776367
32983,0.5493164
32984,0.48828125
32985,0.5187988
32986,0.45776367
32987,0.2746582
32988,0.45776367
32989,0.39672852
32990,0.5187988
32991,0.45776367
32992,0.39672852
32993,0.61035156
32994,0.61035156
32995,0.30517578
32996,0.45776367
32997,0.4272461
32998,0.39672852
32999,0.45776367
33000,0.48828125
33001,0.45776367
33002,0.24414062
33003,0.48828125
33004,0.7019043
33005,0.48828125
33006,0.36621094
33007,0.36621094
33008,0.45776367
33009,0.5493164
33010,0.45776367
33011,0.39672852
33012,0.45776367
33013,0.48828125
33014,0.45776367
33015,0.48828125
33016,0.5493164
33017,0.2746582
33018,0.4272461
33019,0.5187988
33020,0.4272461
33021,0.24414062
33022,0.39672852
33023,0.61035156
33024,0.45776367
33025,0.2746582
33026,0.4272461
33027,0.36621094
33028,0.4272461
33029,0.33569336
33030,0.39672852
33031,0.4272461
33032,0.30517578
33033,0.5187988
33034,0.39672852
33035,0.4272461
33036,0.45776367
33037,0.33569336
33038,0.4272461
33039,0.2746582
33040,0.5187988
33041,0.36621094
33042,0.4272461
33043,0.30517578
33044,0.48828125
33045,0.4272461
33046,0.45776367
33047,0.30517578
33048,0.5187988
33049,0.39672852
33050,0.36621094
33051,0.33569336
33052,0.36621094
33053,0.45776367
33054,0.48828125
33055,0.24414062
33056,0.4272461
33057,0.45776367
33058,0.48828125
33059,0.36621094
33060,0.33569336
33061,0.4272461
33062,0.64086914
33063,0.39672852
33064,0.48828125
33065,0.4272461
33066,0.61035156
33067,0.4272461
33068,0.4272461
33069,0.36621094
33070,0.4272461
33071,0.61035156
33072,0.39672852
33073,0.4272461
33074,0.48828125
33075,0.61035156
33076,0.33569336
33077,0.4272461
33078,0.39672852
33079,0.36621094
33080,0.39672852
33081,0.4272461
33082,0.4272461
33083,0.4272461
33084,0.48828125
33085,0.36621094
33086,0.61035156
33087,0.48828125
33088,0.39672852
33089,0.48828125
33090,0.4272461
33091,0.33569336
33092,0.5493164
33093,0.061035156
33094,0.33569336
33095,0.39672852
33096,0.45776367
33097,0.45776367
33098,0.30517578
33099,0.48828125
33100,0.45776367
33101,0.48828125
33102,0.45776367
33103,0.33569336
33104,0.39672852
33105,0.48828125
33106,0.4272461
33107,0.39672852
33108,0.39672852
33109,0.39672852
33110,0.45776367
33111,0.36621094
33112,0.36621094
33113,0.21362305
33114,0.4272461
33115,0.36621094
33116,0.39672852
33117,0.39672852
33118,0.48828125
33119,0.12207031
33120,0.39672852
33121,0.61035156
33122,0.4272461
33123,0.39672852
33124,0.39672852
33125,0.30517578
33126,0.39672852
33127,0.5493164
33128,0.30517578
33129,0.33569336
33130,0.2746582
33131,0.36621094
33132,0.39672852
33133,0.39672852
33134,0.24414062
33135,0.39672852
33136,0.39672852
33137,0.39672852
33138,0.4272461
33139,0.39672852
33140,0.39672852
33141,0.39672852
33142,0.24414062
33143,0.39672852
33144,0.33569336
33145,0.36621094
33146,0.30517578
33147,0.36621094
33148,0.18310547
33149,0.39672852
33150,0.45776367
33151,0.30517578
33152,0.39672852
33153,0.39672852
33154,0.36621094
33155,0.24414062
33156,0.45776367
33157,0.4272461
33158,0.39672852
33159,0.33569336
33160,0.4272461
33161,0.36621094
33162,0.2746582
33163,0.36621094
33164,0.5187988
33165,0.39672852
33166,0.4272461
33167,0.4272461
33168,0.33569336
33169,0.30517578
33170,0.39672852
33171,0.33569336
33172,0.18310547
33173,0.39672852
33174,0.36621094
33175,0.36621094
33176,0.4272461
33177,0.30517578
33178,0.5187988
33179,0.24414062
33180,0.36621094
33181,0.12207031
33182,0.39672852
33183,0.5187988
33184,0.33569336
33185,0.2746582
33186,0.36621094
33187,-0.030517578
33188,0.36621094
33189,0.5493164
33190,0.45776367
33191,0.39672852
33192,0.48828125
33193,0.39672852
33194,0.39672852
33195,0.33569336
33196,0.39672852
33197,0.5493164
33198,0.12207031
33199,0.24414062
33200,0.33569336
33201,0.4272461
33202,0.33569336
33203,0.5493164
33204,0.39672852
33205,0.30517578
33206,0.33569336
33207,0.45776367
33208,0.33569336
33209,0.33569336
33210,-0.061035156
33211,0.39672852
33212,0.39672852
33213,0.36621094
33214,0.21362305
33215,0.30517578
33216,0.36621094
33217,0.33569336
33218,0.4272461
33219,0.30517578
33220,0.30517578
33221,0.4272461
33222,0.30517578
33223,0.5187988
33224,0.33569336
33225,0.2746582
33226,0.33569336
33227,0.24414062
33228,0.33569336
33229,0.39672852
33230,0.45776367
33231,0.36621094
33232,0.39672852
33233,0.39672852
33234,0.30517578
33235,0.33569336
33236,0.30517578
33237,0.33569336
33238,0.61035156
33239,0.39672852
33240,0.33569336
33241,0.36621094
33242,0.36621094
33243,0.39672852
33244,0.33569336
33245,0.33569336
33246,0.4272461
33247,0.36621094
33248,0.45776367
33249,0.24414062
33250,0.4272461
33251,0.5187988
33252,0.33569336
33253,0.36621094
33254,0.4272461
33255,0.5493164
33256,0.2746582
33257,0.39672852
33258,0.36621094
33259,0.39672852
33260,0.33569336
33261,0.36621094
33262,0.21362305
33263,0.33569336
33264,0.24414062
33265,0.33569336
33266,0.12207031
33267,0.33569336
33268,0.45776367
33269,0.36621094
33270,0.39672852
33271,0.030517578
33272,0.36621094
33273,0.33569336
33274,0.5493164
33275,0.5187988
33276,0.2746582
33277,0.30517578
33278,0.39672852
33279,0.36621094
33280,0.15258789
33281,0.39672852
33282,0.5187988
33283,0.36621094
33284,-0.030517578
33285,0.33569336
33286,0.45776367
33287,0.33569336
33288,0.33569336
33289,0.21362305
33290,0.39672852
33291,0.48828125
33292,0.39672852
33293,0.33569336
33294,0.33569336
33295,0.39672852
33296,0.24414062
33297,0.18310547
33298,0.45776367
33299,0.33569336
33300,0.33569336
33301,0.2746582
33302,0.33569336
33303,0.39672852
33304,0.39672852
33305,0.2746582
33306,0.36621094
33307,0.39672852
33308,0.36621094
33309,0.24414062
33310,0.33569336
33311,0.33569336
33312,0.4272461
33313,0.30517578
33314,0.33569336
33315,0.39672852
33316,0.39672852
33317,0.24414062
33318,0.45776367
33319,0.21362305
33320,0.30517578
33321,0.36621094
33322,0.33569336
33323,0.48828125
33324,0.30517578
33325,0.36621094
33326,0.36621094
33327,0.30517578
33328,0.30517578
33329,0.30517578
33330,0.5187988
33331,0.36621094
33332,0.36621094
33333,0.33569336
33334,0.091552734
33335,0.39672852
33336,0.30517578
33337,0.39672852
33338,0.36621094
33339,0.4272461
33340,0.45776367
33341,0.33569336
33342,0.39672852
33343,0.4272461
33344,0.30517578
33345,0.4272461
33346,0.33569336
33347,0.48828125
33348,0.33569336
33349,0.39672852
33350,0.4272461
33351,0.36621094
33352,0.30517578
33353,0.39672852
33354,0.30517578
33355,0.30517578
33356,0.36621094
33357,0.33569336
33358,0.15258789
33359,0.24414062
33360,0.30517578
33361,0.45776367
33362,0.39672852
33363,0.30517578
33364,0.39672852
33365,0.30517578
33366,0.33569336
33367,0.33569336
33368,0.24414062
33369,0.36621094
33370,0.2746582
33371,0.21362305
33372,0.2746582
33373,0.39672852
33374,0.36621094
33375,0.4272461
33376,0.33569336
33377,0.36621094
33378,0.33569336
33379,0.2746582
33380,0.061035156
33381,0.30517578
33382,0.36621094
33383,0.36621094
33384,0.33569336
33385,0.36621094
33386,0.36621094
33387,0.36621094
33388,0.15258789
33389,0.30517578
33390,0.5493164
33391,0.33569336
33392,0.30517578
33393,0.4272461
33394,0.4272461
33395,0.39672852
33396,0.33569336
33397,0.30517578
33398,0.36621094
33399,0.5493164
33400,0.45776367
33401,0.33569336
33402,0.39672852
33403,0.33569336
33404,0.36621094
33405,0.4272461
33406,0.21362305
33407,0.33569336
33408,0.33569336
33409,0.30517578
33410,0.36621094
33411,0.21362305
33412,0.30517578
33413,0.33569336
33414,0.21362305
33415,0.2746582
33416,0.39672852
33417,0.36621094
33418,0.33569336
33419,0.33569336
33420,0.45776367
33421,0.30517578
33422,0.24414062
33423,0.39672852
33424,0.36621094
33425,0.5187988
33426,0.33569336
33427,0.33569336
33428,0.33569336
33429,0.33569336
33430,0.091552734
33431,0.2746582
33432,0.33569336
33433,0.39672852
33434,0.30517578
33435,0.33569336
33436,0.39672852
33437,0.33569336
33438,0.18310547
33439,0.091552734
33440,0.36621094
33441,0.39672852
33442,0.2746582
33443,0.4272461
33444,0.33569336
33445,0.2746582
33446,0.39672852
33447,0.48828125
33448,0.33569336
33449,0.2746582
33450,0.091552734
33451,0.36621094
33452,0.33569336
33453,0.2746582
33454,0.030517578
33455,0.24414062
33456,0.33569336
33457,0.36621094
33458,0.33569336
33459,0.36621094
33460,0.4272461
33461,0.39672852
33462,0.36621094
33463,0.30517578
33464,0.33569336
33465,0.4272461
33466,0.30517578
33467,0.24414062
33468,0.36621094
33469,0.39672852
33470,0.21362305
33471,0.36621094
33472,0.33569336
33473,0.030517578
33474,0.33569336
33475,0.33569336
33476,0.33569336
33477,0.18310547
33478,0.2746582
33479,0.24414062
33480,0.30517578
33481,0.15258789
33482,0.33569336
33483,-0.030517578
33484,0.39672852
33485,0.091552734
33486,0.30517578
33487,0.45776367
33488,0.33569336
33489,0.30517578
33490,0.12207031
33491,0.30517578
33492,0.30517578
33493,0.39672852
33494,0.5187988
33495,0.4272461
33496,0.2746582
33497,0.30517578
33498,0.30517578
33499,0.4272461
33500,0.4272461
33501,0.36621094
33502,0.33569336
33503,0.24414062
33504,0.30517578
33505,0.2746582
33506,0.36621094
33507,0.24414062
33508,0.39672852
33509,0.36621094
33510,0.18310547
33511,0.33569336
33512,0.4272461
33513,0.15258789
33514,0.36621094
33515,0.30517578
33516,0.33569336
33517,0.33569336
33518,0.18310547
33519,0.21362305
33520,0.33569336
33521,0.5493164
33522,0.36621094
33523,0.18310547
33524,0.33569336
33525,0.48828125
33526,0.36621094
33527,0.5187988
33528,0.33569336
33529,0.48828125
33530,0.4272461
33531,0.33569336
33532,0.48828125
33533,0.5187988
33534,0.2746582
33535,0.30517578
33536,0.33569336
33537,0.45776367
33538,0.33569336
33539,0.39672852
33540,0.30517578
33541,0.5493164
33542,0.36621094
33543,0.30517578
33544,0.33569336
33545,0.30517578
33546,0.33569336
33547,0.30517578
33548,0.33569336
33549,0.5187988
33550,0.36621094
33551,0.33569336
33552,-0.061035156
33553,0.33569336
33554,0.39672852
33555,0.30517578
33556,0.4272461
33557,0.45776367
33558,0.30517578
33559,0.36621094
33560,0.33569336
33561,0.39672852
33562,0.39672852
33563,0.39672852
33564,0.5187988
33565,0.4272461
33566,0.33569336
33567,0.33569336
33568,0.33569336
33569,0.39672852
33570,0.2746582
33571,0.33569336
33572,0.4272461
33573,0.21362305
33574,0.36621094
33575,0.33569336
33576,0.33569336
33577,0.4272461
33578,0.24414062
33579,0.061035156
33580,0.33569336
33581,0.4272461
33582,0.33569336
33583,-0.091552734
33584,0.36621094
33585,0.61035156
33586,0.30517578
33587,0.39672852
33588,0.30517578
33589,0.45776367
33590,0.36621094
33591,0.33569336
33592,0.5493164
33593,0.24414062
33594,0.33569336
33595,0.33569336
33596,0.30517578
33597,0.36621094
33598,0.30517578
33599,0.18310547
33600,0.30517578
33601,0.33569336
33602,0.33569336
33603,-0.030517578
33604,0.2746582
33605,0.48828125
33606,0.33569336
33607,0.4272461
33608,0.36621094
33609,0.5493164
33610,0.48828125
33611,0.33569336
33612,0.30517578
33613,0.48828125
33614,0.30517578
33615,0.30517578
33616,0.33569336
33617,0.21362305
33618,0.36621094
33619,0.21362305
33620,0.30517578
33621,0.18310547
33622,0.2746582
33623,0.36621094
33624,0.30517578
33625,0.2746582
33626,0.36621094
33627,0.33569336
33628,0.30517578
33629,0.4272461
33630,0.30517578
33631,0.48828125
33632,0.18310547
33633,0.33569336
33634,0.36621094
33635,0.45776367
33636,0.030517578
33637,0.33569336
33638,0.2746582
33639,0.36621094
33640,0.48828125
33641,0.33569336
33642,0.36621094
33643,0.36621094
33644,0.45776367
33645,0.36621094
33646,0.12207031
33647,0.33569336
33648,0.48828125
33649,0.30517578
33650,0.33569336
33651,0.45776367
33652,0.39672852
33653,0.39672852
33654,0.33569336
33655,0.48828125
33656,0.12207031
33657,0.18310547
33658,0.36621094
33659,0.36621094
33660,0.30517578
33661,0.30517578
33662,0.4272461
33663,0.33569336
33664,0.061035156
33665,0.33569336
33666,0.091552734
33667,0.33569336
33668,0.45776367
33669,0.30517578
33670,0.33569336
33671,0.061035156
33672,0.4272461
33673,0.33569336
33674,0.48828125
33675,0.61035156
33676,0.24414062
33677,0.33569336
33678,0.33569336
33679,0.33569336
33680,0.30517578
33681,0.30517578
33682,-0.061035156
33683,0.30517578
33684,0.30517578
33685,0.24414062
33686,-0.061035156
33687,0.30517578
33688,0.5187988
33689,0.33569336
33690,0.33569336
33691,0.30517578
33692,0.18310547
33693,0.33569336
33694,0.2746582
33695,0.48828125
33696,0.21362305
33697,0.4272461
33698,0.30517578
33699,0.36621094
33700,0.36621094
33701,0.33569336
33702,0.30517578
33703,0.33569336
33704,0.39672852
33705,0.33569336
33706,0.33569336
33707,0.33569336
33708,0.18310547
33709,0.33569336
33710,0.33569336
33711,0.33569336
33712,0.2746582
33713,0.33569336
33714,0.30517578
33715,0.18310547
33716,0.4272461
33717,0.33569336
33718,0.33569336
33719,0.33569336
33720,0.33569336
33721,0.33569336
33722,0.4272461
33723,0.33569336
33724,0.24414062
33725,0.33569336
33726,0.5187988
33727,0.33569336
33728,0.33569336
33729,0.33569336
33730,0.33569336
33731,0.33569336
33732,0.24414062
33733,0.30517578
33734,0.30517578
33735,0.30517578
33736,0.39672852
33737,0.39672852
33738,0.33569336
33739,0.39672852
33740,0.12207031
33741,0.33569336
33742,0.5187988
33743,0.30517578
33744,0.18310547
33745,0.33569336
33746,0.21362305
33747,0.36621094
33748,0.5187988
33749,0.33569336
33750,0.33569336
33751,0.33569336
33752,0.30517578
33753,0.36621094
33754,0.45776367
33755,0.33569336
33756,0.2746582
33757,0.30517578
33758,0.2746582
33759,0.21362305
33760,0.36621094
33761,0.33569336
33762,0.33569336
33763,0.21362305
33764,0.33569336
33765,0.5187988
33766,0.33569336
33767,0.39672852
33768,0.2746582
33769,0.33569336
33770,0.36621094
33771,0.36621094
33772,0.30517578
33773,0.33569336
33774,0.5187988
33775,0.33569336
33776,0.33569336
33777,0.36621094
33778,0.2746582
33779,0.36621094
33780,0.24414062
33781,0.30517578
33782,0.24414062
33783,0.5187988
33784,0.30517578
33785,0.30517578
33786,0.33569336
33787,0.36621094
33788,0.36621094
33789,0.33569336
33790,0.36621094
33791,0.24414062
33792,0.30517578
33793,0.5187988
33794,0.48828125
33795,0.39672852
33796,0.2746582
33797,0.33569336
33798,0.30517578
33799,0.39672852
33800,0.18310547
33801,0.30517578
33802,0.24414062
33803,0.33569336
33804,0.2746582
33805,0.36621094
33806,0.30517578
33807,0.30517578
33808,0.48828125
33809,0.30517578
33810,0.39672852
33811,0.4272461
33812,0.36621094
33813,0.33569336
33814,0.48828125
33815,0.48828125
33816,0.2746582
33817,0.33569336
33818,0.36621094
33819,0.33569336
33820,0.45776367
33821,0.30517578
33822,0.36621094
33823,0.30517578
33824,0.2746582
33825,0.24414062
33826,0.24414062
33827,0.48828125
33828,0.33569336
33829,0.33569336
33830,0.5493164
33831,0.33569336
33832,0.30517578
33833,0.24414062
33834,0.33569336
33835,0.36621094
33836,0.33569336
33837,0.36621094
33838,0.33569336
33839,-0.061035156
33840,0.33569336
33841,0.33569336
33842,0.30517578
33843,0.091552734
33844,0.2746582
33845,0.4272461
33846,0.2746582
33847,0.4272461
33848,0.33569336
33849,0.45776367
33850,0.33569336
33851,0.30517578
33852,0.33569336
33853,0.24414062
33854,0.36621094
33855,0.24414062
33856,0.30517578
33857,0.36621094
33858,0.24414062
33859,0.45776367
33860,0.30517578
